"s_fips","c_fips","county","state"
41,11,"COOS COUNTY","OREGON"
41,13,"CROOK COUNTY","OREGON"
41,15,"CURRY COUNTY","OREGON"
41,17,"DESCHUTES COUNTY","OREGON"
41,19,"DOUGLAS COUNTY","OREGON"
41,21,"GILLIAM COUNTY","OREGON"
41,23,"GRANT COUNTY","OREGON"
41,25,"HARNEY COUNTY","OREGON"
41,27,"HOOD RIVER COUNTY","OREGON"
41,55,"SHERMAN COUNTY","OREGON"
41,57,"TILLAMOOK COUNTY","OREGON"
41,59,"UMATILLA COUNTY","OREGON"
41,35,"KLAMATH COUNTY","OREGON"
41,37,"LAKE COUNTY","OREGON"
41,39,"LANE COUNTY","OREGON"
41,41,"LINCOLN COUNTY","OREGON"
41,43,"LINN COUNTY","OREGON"
41,45,"MALHEUR COUNTY","OREGON"
41,47,"MARION COUNTY","OREGON"
41,49,"MORROW COUNTY","OREGON"
41,51,"MULTNOMAH COUNTY","OREGON"
41,53,"POLK COUNTY","OREGON"
41,63,"WALLOWA COUNTY","OREGON"
41,65,"WASCO COUNTY","OREGON"
41,67,"WASHINGTON COUNTY","OREGON"
41,61,"UNION COUNTY","OREGON"
41,71,"YAMHILL COUNTY","OREGON"
41,69,"WHEELER COUNTY","OREGON"
42,15,"BRADFORD COUNTY","PENNSYLVANIA"
42,17,"BUCKS COUNTY","PENNSYLVANIA"
42,13,"BLAIR COUNTY","PENNSYLVANIA"
42,83,"MCKEAN COUNTY","PENNSYLVANIA"
42,85,"MERCER COUNTY","PENNSYLVANIA"
42,87,"MIFFLIN COUNTY","PENNSYLVANIA"
42,89,"MONROE COUNTY","PENNSYLVANIA"
42,91,"MONTGOMERY COUNTY","PENNSYLVANIA"
42,93,"MONTOUR COUNTY","PENNSYLVANIA"
42,95,"NORTHAMPTON COUNTY","PENNSYLVANIA"
42,97,"NORTHUMBERLAND COUNTY","PENNSYLVANIA"
42,19,"BUTLER COUNTY","PENNSYLVANIA"
42,21,"CAMBRIA COUNTY","PENNSYLVANIA"
42,23,"CAMERON COUNTY","PENNSYLVANIA"
42,25,"CARBON COUNTY","PENNSYLVANIA"
42,27,"CENTRE COUNTY","PENNSYLVANIA"
42,29,"CHESTER COUNTY","PENNSYLVANIA"
42,31,"CLARION COUNTY","PENNSYLVANIA"
42,33,"CLEARFIELD COUNTY","PENNSYLVANIA"
42,35,"CLINTON COUNTY","PENNSYLVANIA"
42,37,"COLUMBIA COUNTY","PENNSYLVANIA"
42,39,"CRAWFORD COUNTY","PENNSYLVANIA"
42,41,"CUMBERLAND COUNTY","PENNSYLVANIA"
42,43,"DAUPHIN COUNTY","PENNSYLVANIA"
42,45,"DELAWARE COUNTY","PENNSYLVANIA"
42,47,"ELK COUNTY","PENNSYLVANIA"
42,49,"ERIE COUNTY","PENNSYLVANIA"
42,51,"FAYETTE COUNTY","PENNSYLVANIA"
42,53,"FOREST COUNTY","PENNSYLVANIA"
42,55,"FRANKLIN COUNTY","PENNSYLVANIA"
42,57,"FULTON COUNTY","PENNSYLVANIA"
42,59,"GREENE COUNTY","PENNSYLVANIA"
42,61,"HUNTINGDON COUNTY","PENNSYLVANIA"
42,63,"INDIANA COUNTY","PENNSYLVANIA"
42,65,"JEFFERSON COUNTY","PENNSYLVANIA"
42,67,"JUNIATA COUNTY","PENNSYLVANIA"
42,69,"LACKAWANNA COUNTY","PENNSYLVANIA"
42,71,"LANCASTER COUNTY","PENNSYLVANIA"
42,73,"LAWRENCE COUNTY","PENNSYLVANIA"
42,75,"LEBANON COUNTY","PENNSYLVANIA"
42,77,"LEHIGH COUNTY","PENNSYLVANIA"
42,79,"LUZERNE COUNTY","PENNSYLVANIA"
42,81,"LYCOMING COUNTY","PENNSYLVANIA"
42,1,"ADAMS COUNTY","PENNSYLVANIA"
42,3,"ALLEGHENY COUNTY","PENNSYLVANIA"
42,5,"ARMSTRONG COUNTY","PENNSYLVANIA"
42,7,"BEAVER COUNTY","PENNSYLVANIA"
42,9,"BEDFORD COUNTY","PENNSYLVANIA"
42,11,"BERKS COUNTY","PENNSYLVANIA"
42,119,"UNION COUNTY","PENNSYLVANIA"
42,121,"VENANGO COUNTY","PENNSYLVANIA"
42,123,"WARREN COUNTY","PENNSYLVANIA"
42,99,"PERRY COUNTY","PENNSYLVANIA"
42,101,"PHILADELPHIA COUNTY","PENNSYLVANIA"
42,103,"PIKE COUNTY","PENNSYLVANIA"
42,105,"POTTER COUNTY","PENNSYLVANIA"
42,107,"SCHUYLKILL COUNTY","PENNSYLVANIA"
42,109,"SNYDER COUNTY","PENNSYLVANIA"
42,111,"SOMERSET COUNTY","PENNSYLVANIA"
42,113,"SULLIVAN COUNTY","PENNSYLVANIA"
42,115,"SUSQUEHANNA COUNTY","PENNSYLVANIA"
42,117,"TIOGA COUNTY","PENNSYLVANIA"
42,127,"WAYNE COUNTY","PENNSYLVANIA"
42,129,"WESTMORELAND COUNTY","PENNSYLVANIA"
42,131,"WYOMING COUNTY","PENNSYLVANIA"
42,125,"WASHINGTON COUNTY","PENNSYLVANIA"
42,133,"YORK COUNTY","PENNSYLVANIA"
44,1,"BRISTOL COUNTY","RHODE ISLAND"
44,3,"KENT COUNTY","RHODE ISLAND"
44,5,"NEWPORT COUNTY","RHODE ISLAND"
44,9,"WASHINGTON COUNTY","RHODE ISLAND"
44,7,"PROVIDENCE COUNTY","RHODE ISLAND"
45,31,"DARLINGTON COUNTY","SOUTH CAROLINA"
45,33,"DILLON COUNTY","SOUTH CAROLINA"
45,29,"COLLETON COUNTY","SOUTH CAROLINA"
45,1,"ABBEVILLE COUNTY","SOUTH CAROLINA"
45,3,"AIKEN COUNTY","SOUTH CAROLINA"
45,5,"ALLENDALE COUNTY","SOUTH CAROLINA"
45,7,"ANDERSON COUNTY","SOUTH CAROLINA"
45,9,"BAMBERG COUNTY","SOUTH CAROLINA"
45,11,"BARNWELL COUNTY","SOUTH CAROLINA"
45,13,"BEAUFORT COUNTY","SOUTH CAROLINA"
45,15,"BERKELEY COUNTY","SOUTH CAROLINA"
45,17,"CALHOUN COUNTY","SOUTH CAROLINA"
45,19,"CHARLESTON COUNTY","SOUTH CAROLINA"
45,21,"CHEROKEE COUNTY","SOUTH CAROLINA"
45,23,"CHESTER COUNTY","SOUTH CAROLINA"
45,25,"CHESTERFIELD COUNTY","SOUTH CAROLINA"
45,27,"CLARENDON COUNTY","SOUTH CAROLINA"
45,55,"KERSHAW COUNTY","SOUTH CAROLINA"
45,57,"LANCASTER COUNTY","SOUTH CAROLINA"
45,59,"LAURENS COUNTY","SOUTH CAROLINA"
45,35,"DORCHESTER COUNTY","SOUTH CAROLINA"
45,37,"EDGEFIELD COUNTY","SOUTH CAROLINA"
45,39,"FAIRFIELD COUNTY","SOUTH CAROLINA"
45,41,"FLORENCE COUNTY","SOUTH CAROLINA"
45,43,"GEORGETOWN COUNTY","SOUTH CAROLINA"
45,45,"GREENVILLE COUNTY","SOUTH CAROLINA"
45,47,"GREENWOOD COUNTY","SOUTH CAROLINA"
45,49,"HAMPTON COUNTY","SOUTH CAROLINA"
45,51,"HORRY COUNTY","SOUTH CAROLINA"
45,53,"JASPER COUNTY","SOUTH CAROLINA"
45,81,"SALUDA COUNTY","SOUTH CAROLINA"
45,83,"SPARTANBURG COUNTY","SOUTH CAROLINA"
45,85,"SUMTER COUNTY","SOUTH CAROLINA"
45,61,"LEE COUNTY","SOUTH CAROLINA"
45,63,"LEXINGTON COUNTY","SOUTH CAROLINA"
45,65,"MCCORMICK COUNTY","SOUTH CAROLINA"
45,67,"MARION COUNTY","SOUTH CAROLINA"
45,69,"MARLBORO COUNTY","SOUTH CAROLINA"
45,71,"NEWBERRY COUNTY","SOUTH CAROLINA"
45,73,"OCONEE COUNTY","SOUTH CAROLINA"
45,75,"ORANGEBURG COUNTY","SOUTH CAROLINA"
45,77,"PICKENS COUNTY","SOUTH CAROLINA"
45,79,"RICHLAND COUNTY","SOUTH CAROLINA"
45,89,"WILLIAMSBURG COUNTY","SOUTH CAROLINA"
45,91,"YORK COUNTY","SOUTH CAROLINA"
45,87,"UNION COUNTY","SOUTH CAROLINA"
46,25,"CLARK COUNTY","SOUTH DAKOTA"
46,21,"CAMPBELL COUNTY","SOUTH DAKOTA"
46,23,"CHARLES MIX COUNTY","SOUTH DAKOTA"
46,85,"LYMAN COUNTY","SOUTH DAKOTA"
46,87,"MCCOOK COUNTY","SOUTH DAKOTA"
46,89,"MCPHERSON COUNTY","SOUTH DAKOTA"
46,91,"MARSHALL COUNTY","SOUTH DAKOTA"
46,93,"MEADE COUNTY","SOUTH DAKOTA"
46,95,"MELLETTE COUNTY","SOUTH DAKOTA"
46,97,"MINER COUNTY","SOUTH DAKOTA"
46,99,"MINNEHAHA COUNTY","SOUTH DAKOTA"
46,101,"MOODY COUNTY","SOUTH DAKOTA"
46,102,"OGLALA LAKOTA COUNTY","SOUTH DAKOTA"
46,103,"PENNINGTON COUNTY","SOUTH DAKOTA"
46,27,"CLAY COUNTY","SOUTH DAKOTA"
46,29,"CODINGTON COUNTY","SOUTH DAKOTA"
46,31,"CORSON COUNTY","SOUTH DAKOTA"
46,33,"CUSTER COUNTY","SOUTH DAKOTA"
46,35,"DAVISON COUNTY","SOUTH DAKOTA"
46,37,"DAY COUNTY","SOUTH DAKOTA"
46,39,"DEUEL COUNTY","SOUTH DAKOTA"
46,41,"DEWEY COUNTY","SOUTH DAKOTA"
46,43,"DOUGLAS COUNTY","SOUTH DAKOTA"
46,45,"EDMUNDS COUNTY","SOUTH DAKOTA"
46,47,"FALL RIVER COUNTY","SOUTH DAKOTA"
46,49,"FAULK COUNTY","SOUTH DAKOTA"
46,51,"GRANT COUNTY","SOUTH DAKOTA"
46,53,"GREGORY COUNTY","SOUTH DAKOTA"
46,55,"HAAKON COUNTY","SOUTH DAKOTA"
46,57,"HAMLIN COUNTY","SOUTH DAKOTA"
46,59,"HAND COUNTY","SOUTH DAKOTA"
46,61,"HANSON COUNTY","SOUTH DAKOTA"
46,63,"HARDING COUNTY","SOUTH DAKOTA"
46,65,"HUGHES COUNTY","SOUTH DAKOTA"
46,67,"HUTCHINSON COUNTY","SOUTH DAKOTA"
46,69,"HYDE COUNTY","SOUTH DAKOTA"
46,71,"JACKSON COUNTY","SOUTH DAKOTA"
46,73,"JERAULD COUNTY","SOUTH DAKOTA"
46,75,"JONES COUNTY","SOUTH DAKOTA"
46,77,"KINGSBURY COUNTY","SOUTH DAKOTA"
46,79,"LAKE COUNTY","SOUTH DAKOTA"
46,81,"LAWRENCE COUNTY","SOUTH DAKOTA"
46,83,"LINCOLN COUNTY","SOUTH DAKOTA"
46,3,"AURORA COUNTY","SOUTH DAKOTA"
46,5,"BEADLE COUNTY","SOUTH DAKOTA"
46,7,"BENNETT COUNTY","SOUTH DAKOTA"
46,9,"BON HOMME COUNTY","SOUTH DAKOTA"
46,11,"BROOKINGS COUNTY","SOUTH DAKOTA"
46,13,"BROWN COUNTY","SOUTH DAKOTA"
46,15,"BRULE COUNTY","SOUTH DAKOTA"
46,17,"BUFFALO COUNTY","SOUTH DAKOTA"
46,19,"BUTTE COUNTY","SOUTH DAKOTA"
46,125,"TURNER COUNTY","SOUTH DAKOTA"
46,127,"UNION COUNTY","SOUTH DAKOTA"
46,129,"WALWORTH COUNTY","SOUTH DAKOTA"
46,135,"YANKTON COUNTY","SOUTH DAKOTA"
46,105,"PERKINS COUNTY","SOUTH DAKOTA"
46,107,"POTTER COUNTY","SOUTH DAKOTA"
46,109,"ROBERTS COUNTY","SOUTH DAKOTA"
46,111,"SANBORN COUNTY","SOUTH DAKOTA"
46,115,"SPINK COUNTY","SOUTH DAKOTA"
46,117,"STANLEY COUNTY","SOUTH DAKOTA"
46,119,"SULLY COUNTY","SOUTH DAKOTA"
46,121,"TODD COUNTY","SOUTH DAKOTA"
46,123,"TRIPP COUNTY","SOUTH DAKOTA"
46,137,"ZIEBACH COUNTY","SOUTH DAKOTA"
47,131,"OBION COUNTY","TENNESSEE"
47,133,"OVERTON COUNTY","TENNESSEE"
47,135,"PERRY COUNTY","TENNESSEE"
47,129,"MORGAN COUNTY","TENNESSEE"
47,165,"SUMNER COUNTY","TENNESSEE"
47,167,"TIPTON COUNTY","TENNESSEE"
47,169,"TROUSDALE COUNTY","TENNESSEE"
47,171,"UNICOI COUNTY","TENNESSEE"
47,173,"UNION COUNTY","TENNESSEE"
47,175,"VAN BUREN COUNTY","TENNESSEE"
47,177,"WARREN COUNTY","TENNESSEE"
47,179,"WASHINGTON COUNTY","TENNESSEE"
47,181,"WAYNE COUNTY","TENNESSEE"
47,183,"WEAKLEY COUNTY","TENNESSEE"
47,185,"WHITE COUNTY","TENNESSEE"
47,187,"WILLIAMSON COUNTY","TENNESSEE"
47,189,"WILSON COUNTY","TENNESSEE"
47,27,"CLAY COUNTY","TENNESSEE"
47,29,"COCKE COUNTY","TENNESSEE"
47,31,"COFFEE COUNTY","TENNESSEE"
47,33,"CROCKETT COUNTY","TENNESSEE"
47,35,"CUMBERLAND COUNTY","TENNESSEE"
47,37,"DAVIDSON COUNTY","TENNESSEE"
47,39,"DECATUR COUNTY","TENNESSEE"
47,41,"DEKALB COUNTY","TENNESSEE"
47,43,"DICKSON COUNTY","TENNESSEE"
47,45,"DYER COUNTY","TENNESSEE"
47,47,"FAYETTE COUNTY","TENNESSEE"
47,49,"FENTRESS COUNTY","TENNESSEE"
47,51,"FRANKLIN COUNTY","TENNESSEE"
47,137,"PICKETT COUNTY","TENNESSEE"
47,139,"POLK COUNTY","TENNESSEE"
47,141,"PUTNAM COUNTY","TENNESSEE"
47,143,"RHEA COUNTY","TENNESSEE"
47,145,"ROANE COUNTY","TENNESSEE"
47,147,"ROBERTSON COUNTY","TENNESSEE"
47,149,"RUTHERFORD COUNTY","TENNESSEE"
47,151,"SCOTT COUNTY","TENNESSEE"
47,153,"SEQUATCHIE COUNTY","TENNESSEE"
47,155,"SEVIER COUNTY","TENNESSEE"
47,157,"SHELBY COUNTY","TENNESSEE"
47,159,"SMITH COUNTY","TENNESSEE"
47,161,"STEWART COUNTY","TENNESSEE"
47,163,"SULLIVAN COUNTY","TENNESSEE"
47,1,"ANDERSON COUNTY","TENNESSEE"
47,3,"BEDFORD COUNTY","TENNESSEE"
47,5,"BENTON COUNTY","TENNESSEE"
47,7,"BLEDSOE COUNTY","TENNESSEE"
47,9,"BLOUNT COUNTY","TENNESSEE"
47,11,"BRADLEY COUNTY","TENNESSEE"
47,13,"CAMPBELL COUNTY","TENNESSEE"
47,15,"CANNON COUNTY","TENNESSEE"
47,17,"CARROLL COUNTY","TENNESSEE"
47,19,"CARTER COUNTY","TENNESSEE"
47,21,"CHEATHAM COUNTY","TENNESSEE"
47,23,"CHESTER COUNTY","TENNESSEE"
47,25,"CLAIBORNE COUNTY","TENNESSEE"
47,107,"MCMINN COUNTY","TENNESSEE"
47,109,"MCNAIRY COUNTY","TENNESSEE"
47,111,"MACON COUNTY","TENNESSEE"
47,113,"MADISON COUNTY","TENNESSEE"
47,115,"MARION COUNTY","TENNESSEE"
47,117,"MARSHALL COUNTY","TENNESSEE"
47,119,"MAURY COUNTY","TENNESSEE"
47,121,"MEIGS COUNTY","TENNESSEE"
47,123,"MONROE COUNTY","TENNESSEE"
47,125,"MONTGOMERY COUNTY","TENNESSEE"
47,127,"MOORE COUNTY","TENNESSEE"
47,75,"HAYWOOD COUNTY","TENNESSEE"
47,77,"HENDERSON COUNTY","TENNESSEE"
47,53,"GIBSON COUNTY","TENNESSEE"
47,55,"GILES COUNTY","TENNESSEE"
47,57,"GRAINGER COUNTY","TENNESSEE"
47,59,"GREENE COUNTY","TENNESSEE"
47,61,"GRUNDY COUNTY","TENNESSEE"
47,63,"HAMBLEN COUNTY","TENNESSEE"
47,65,"HAMILTON COUNTY","TENNESSEE"
47,67,"HANCOCK COUNTY","TENNESSEE"
47,69,"HARDEMAN COUNTY","TENNESSEE"
47,71,"HARDIN COUNTY","TENNESSEE"
47,73,"HAWKINS COUNTY","TENNESSEE"
47,101,"LEWIS COUNTY","TENNESSEE"
47,103,"LINCOLN COUNTY","TENNESSEE"
47,79,"HENRY COUNTY","TENNESSEE"
47,81,"HICKMAN COUNTY","TENNESSEE"
47,83,"HOUSTON COUNTY","TENNESSEE"
47,85,"HUMPHREYS COUNTY","TENNESSEE"
47,87,"JACKSON COUNTY","TENNESSEE"
47,89,"JEFFERSON COUNTY","TENNESSEE"
47,91,"JOHNSON COUNTY","TENNESSEE"
47,93,"KNOX COUNTY","TENNESSEE"
47,95,"LAKE COUNTY","TENNESSEE"
47,97,"LAUDERDALE COUNTY","TENNESSEE"
47,99,"LAWRENCE COUNTY","TENNESSEE"
47,105,"LOUDON COUNTY","TENNESSEE"
48,23,"BAYLOR COUNTY","TEXAS"
48,25,"BEE COUNTY","TEXAS"
48,1,"ANDERSON COUNTY","TEXAS"
48,3,"ANDREWS COUNTY","TEXAS"
48,5,"ANGELINA COUNTY","TEXAS"
48,7,"ARANSAS COUNTY","TEXAS"
48,9,"ARCHER COUNTY","TEXAS"
48,11,"ARMSTRONG COUNTY","TEXAS"
48,13,"ATASCOSA COUNTY","TEXAS"
48,15,"AUSTIN COUNTY","TEXAS"
48,17,"BAILEY COUNTY","TEXAS"
48,19,"BANDERA COUNTY","TEXAS"
48,21,"BASTROP COUNTY","TEXAS"
48,183,"GREGG COUNTY","TEXAS"
48,185,"GRIMES COUNTY","TEXAS"
48,187,"GUADALUPE COUNTY","TEXAS"
48,189,"HALE COUNTY","TEXAS"
48,191,"HALL COUNTY","TEXAS"
48,193,"HAMILTON COUNTY","TEXAS"
48,195,"HANSFORD COUNTY","TEXAS"
48,197,"HARDEMAN COUNTY","TEXAS"
48,199,"HARDIN COUNTY","TEXAS"
48,201,"HARRIS COUNTY","TEXAS"
48,203,"HARRISON COUNTY","TEXAS"
48,205,"HARTLEY COUNTY","TEXAS"
48,207,"HASKELL COUNTY","TEXAS"
48,209,"HAYS COUNTY","TEXAS"
48,211,"HEMPHILL COUNTY","TEXAS"
48,213,"HENDERSON COUNTY","TEXAS"
48,215,"HIDALGO COUNTY","TEXAS"
48,217,"HILL COUNTY","TEXAS"
48,219,"HOCKLEY COUNTY","TEXAS"
48,221,"HOOD COUNTY","TEXAS"
48,223,"HOPKINS COUNTY","TEXAS"
48,225,"HOUSTON COUNTY","TEXAS"
48,227,"HOWARD COUNTY","TEXAS"
48,229,"HUDSPETH COUNTY","TEXAS"
48,231,"HUNT COUNTY","TEXAS"
48,233,"HUTCHINSON COUNTY","TEXAS"
48,235,"IRION COUNTY","TEXAS"
48,237,"JACK COUNTY","TEXAS"
48,239,"JACKSON COUNTY","TEXAS"
48,241,"JASPER COUNTY","TEXAS"
48,243,"JEFF DAVIS COUNTY","TEXAS"
48,245,"JEFFERSON COUNTY","TEXAS"
48,247,"JIM HOGG COUNTY","TEXAS"
48,249,"JIM WELLS COUNTY","TEXAS"
48,251,"JOHNSON COUNTY","TEXAS"
48,253,"JONES COUNTY","TEXAS"
48,255,"KARNES COUNTY","TEXAS"
48,257,"KAUFMAN COUNTY","TEXAS"
48,259,"KENDALL COUNTY","TEXAS"
48,261,"KENEDY COUNTY","TEXAS"
48,263,"KENT COUNTY","TEXAS"
48,265,"KERR COUNTY","TEXAS"
48,267,"KIMBLE COUNTY","TEXAS"
48,27,"BELL COUNTY","TEXAS"
48,29,"BEXAR COUNTY","TEXAS"
48,31,"BLANCO COUNTY","TEXAS"
48,33,"BORDEN COUNTY","TEXAS"
48,35,"BOSQUE COUNTY","TEXAS"
48,37,"BOWIE COUNTY","TEXAS"
48,39,"BRAZORIA COUNTY","TEXAS"
48,41,"BRAZOS COUNTY","TEXAS"
48,43,"BREWSTER COUNTY","TEXAS"
48,45,"BRISCOE COUNTY","TEXAS"
48,47,"BROOKS COUNTY","TEXAS"
48,49,"BROWN COUNTY","TEXAS"
48,51,"BURLESON COUNTY","TEXAS"
48,53,"BURNET COUNTY","TEXAS"
48,55,"CALDWELL COUNTY","TEXAS"
48,57,"CALHOUN COUNTY","TEXAS"
48,59,"CALLAHAN COUNTY","TEXAS"
48,61,"CAMERON COUNTY","TEXAS"
48,63,"CAMP COUNTY","TEXAS"
48,65,"CARSON COUNTY","TEXAS"
48,67,"CASS COUNTY","TEXAS"
48,69,"CASTRO COUNTY","TEXAS"
48,71,"CHAMBERS COUNTY","TEXAS"
48,73,"CHEROKEE COUNTY","TEXAS"
48,75,"CHILDRESS COUNTY","TEXAS"
48,77,"CLAY COUNTY","TEXAS"
48,79,"COCHRAN COUNTY","TEXAS"
48,81,"COKE COUNTY","TEXAS"
48,83,"COLEMAN COUNTY","TEXAS"
48,85,"COLLIN COUNTY","TEXAS"
48,87,"COLLINGSWORTH COUNTY","TEXAS"
48,89,"COLORADO COUNTY","TEXAS"
48,91,"COMAL COUNTY","TEXAS"
48,93,"COMANCHE COUNTY","TEXAS"
48,95,"CONCHO COUNTY","TEXAS"
48,97,"COOKE COUNTY","TEXAS"
48,99,"CORYELL COUNTY","TEXAS"
48,101,"COTTLE COUNTY","TEXAS"
48,103,"CRANE COUNTY","TEXAS"
48,105,"CROCKETT COUNTY","TEXAS"
48,107,"CROSBY COUNTY","TEXAS"
48,109,"CULBERSON COUNTY","TEXAS"
48,111,"DALLAM COUNTY","TEXAS"
48,113,"DALLAS COUNTY","TEXAS"
48,115,"DAWSON COUNTY","TEXAS"
48,117,"DEAF SMITH COUNTY","TEXAS"
48,119,"DELTA COUNTY","TEXAS"
48,121,"DENTON COUNTY","TEXAS"
48,123,"DEWITT COUNTY","TEXAS"
48,125,"DICKENS COUNTY","TEXAS"
48,127,"DIMMIT COUNTY","TEXAS"
48,129,"DONLEY COUNTY","TEXAS"
48,131,"DUVAL COUNTY","TEXAS"
48,133,"EASTLAND COUNTY","TEXAS"
48,135,"ECTOR COUNTY","TEXAS"
48,137,"EDWARDS COUNTY","TEXAS"
48,139,"ELLIS COUNTY","TEXAS"
48,141,"EL PASO COUNTY","TEXAS"
48,143,"ERATH COUNTY","TEXAS"
48,145,"FALLS COUNTY","TEXAS"
48,147,"FANNIN COUNTY","TEXAS"
48,149,"FAYETTE COUNTY","TEXAS"
48,151,"FISHER COUNTY","TEXAS"
48,153,"FLOYD COUNTY","TEXAS"
48,155,"FOARD COUNTY","TEXAS"
48,157,"FORT BEND COUNTY","TEXAS"
48,159,"FRANKLIN COUNTY","TEXAS"
48,161,"FREESTONE COUNTY","TEXAS"
48,163,"FRIO COUNTY","TEXAS"
48,165,"GAINES COUNTY","TEXAS"
48,167,"GALVESTON COUNTY","TEXAS"
48,169,"GARZA COUNTY","TEXAS"
48,171,"GILLESPIE COUNTY","TEXAS"
48,173,"GLASSCOCK COUNTY","TEXAS"
48,175,"GOLIAD COUNTY","TEXAS"
48,177,"GONZALES COUNTY","TEXAS"
48,179,"GRAY COUNTY","TEXAS"
48,181,"GRAYSON COUNTY","TEXAS"
48,425,"SOMERVELL COUNTY","TEXAS"
48,427,"STARR COUNTY","TEXAS"
48,429,"STEPHENS COUNTY","TEXAS"
48,431,"STERLING COUNTY","TEXAS"
48,433,"STONEWALL COUNTY","TEXAS"
48,435,"SUTTON COUNTY","TEXAS"
48,437,"SWISHER COUNTY","TEXAS"
48,439,"TARRANT COUNTY","TEXAS"
48,441,"TAYLOR COUNTY","TEXAS"
48,443,"TERRELL COUNTY","TEXAS"
48,445,"TERRY COUNTY","TEXAS"
48,447,"THROCKMORTON COUNTY","TEXAS"
48,449,"TITUS COUNTY","TEXAS"
48,451,"TOM GREEN COUNTY","TEXAS"
48,453,"TRAVIS COUNTY","TEXAS"
48,455,"TRINITY COUNTY","TEXAS"
48,457,"TYLER COUNTY","TEXAS"
48,459,"UPSHUR COUNTY","TEXAS"
48,461,"UPTON COUNTY","TEXAS"
48,463,"UVALDE COUNTY","TEXAS"
48,465,"VAL VERDE COUNTY","TEXAS"
48,467,"VAN ZANDT COUNTY","TEXAS"
48,469,"VICTORIA COUNTY","TEXAS"
48,471,"WALKER COUNTY","TEXAS"
48,473,"WALLER COUNTY","TEXAS"
48,475,"WARD COUNTY","TEXAS"
48,477,"WASHINGTON COUNTY","TEXAS"
48,479,"WEBB COUNTY","TEXAS"
48,481,"WHARTON COUNTY","TEXAS"
48,483,"WHEELER COUNTY","TEXAS"
48,485,"WICHITA COUNTY","TEXAS"
48,487,"WILBARGER COUNTY","TEXAS"
48,489,"WILLACY COUNTY","TEXAS"
48,491,"WILLIAMSON COUNTY","TEXAS"
48,493,"WILSON COUNTY","TEXAS"
48,495,"WINKLER COUNTY","TEXAS"
48,497,"WISE COUNTY","TEXAS"
48,499,"WOOD COUNTY","TEXAS"
48,501,"YOAKUM COUNTY","TEXAS"
48,503,"YOUNG COUNTY","TEXAS"
48,505,"ZAPATA COUNTY","TEXAS"
48,507,"ZAVALA COUNTY","TEXAS"
48,347,"NACOGDOCHES COUNTY","TEXAS"
48,269,"KING COUNTY","TEXAS"
48,271,"KINNEY COUNTY","TEXAS"
48,273,"KLEBERG COUNTY","TEXAS"
48,275,"KNOX COUNTY","TEXAS"
48,277,"LAMAR COUNTY","TEXAS"
48,279,"LAMB COUNTY","TEXAS"
48,281,"LAMPASAS COUNTY","TEXAS"
48,283,"LA SALLE COUNTY","TEXAS"
48,285,"LAVACA COUNTY","TEXAS"
48,287,"LEE COUNTY","TEXAS"
48,289,"LEON COUNTY","TEXAS"
48,291,"LIBERTY COUNTY","TEXAS"
48,293,"LIMESTONE COUNTY","TEXAS"
48,295,"LIPSCOMB COUNTY","TEXAS"
48,297,"LIVE OAK COUNTY","TEXAS"
48,299,"LLANO COUNTY","TEXAS"
48,301,"LOVING COUNTY","TEXAS"
48,303,"LUBBOCK COUNTY","TEXAS"
48,305,"LYNN COUNTY","TEXAS"
48,307,"MCCULLOCH COUNTY","TEXAS"
48,309,"MCLENNAN COUNTY","TEXAS"
48,311,"MCMULLEN COUNTY","TEXAS"
48,313,"MADISON COUNTY","TEXAS"
48,315,"MARION COUNTY","TEXAS"
48,317,"MARTIN COUNTY","TEXAS"
48,319,"MASON COUNTY","TEXAS"
48,321,"MATAGORDA COUNTY","TEXAS"
48,323,"MAVERICK COUNTY","TEXAS"
48,325,"MEDINA COUNTY","TEXAS"
48,327,"MENARD COUNTY","TEXAS"
48,329,"MIDLAND COUNTY","TEXAS"
48,331,"MILAM COUNTY","TEXAS"
48,333,"MILLS COUNTY","TEXAS"
48,335,"MITCHELL COUNTY","TEXAS"
48,337,"MONTAGUE COUNTY","TEXAS"
48,339,"MONTGOMERY COUNTY","TEXAS"
48,341,"MOORE COUNTY","TEXAS"
48,343,"MORRIS COUNTY","TEXAS"
48,345,"MOTLEY COUNTY","TEXAS"
48,373,"POLK COUNTY","TEXAS"
48,349,"NAVARRO COUNTY","TEXAS"
48,351,"NEWTON COUNTY","TEXAS"
48,353,"NOLAN COUNTY","TEXAS"
48,355,"NUECES COUNTY","TEXAS"
48,357,"OCHILTREE COUNTY","TEXAS"
48,359,"OLDHAM COUNTY","TEXAS"
48,361,"ORANGE COUNTY","TEXAS"
48,363,"PALO PINTO COUNTY","TEXAS"
48,365,"PANOLA COUNTY","TEXAS"
48,367,"PARKER COUNTY","TEXAS"
48,369,"PARMER COUNTY","TEXAS"
48,371,"PECOS COUNTY","TEXAS"
48,399,"RUNNELS COUNTY","TEXAS"
48,375,"POTTER COUNTY","TEXAS"
48,377,"PRESIDIO COUNTY","TEXAS"
48,379,"RAINS COUNTY","TEXAS"
48,381,"RANDALL COUNTY","TEXAS"
48,383,"REAGAN COUNTY","TEXAS"
48,385,"REAL COUNTY","TEXAS"
48,387,"RED RIVER COUNTY","TEXAS"
48,389,"REEVES COUNTY","TEXAS"
